blueTeamTotalKills,blueTeamDragonKills,blueTeamHeraldKills,blueTeamTotalGold,blueTeamXp,blueTeamTotalDamageToChamps,blueWin
-8,-1,0,-6552,-5779,-3991,0
-8,-2,0,-3107,-2115,833,0
-1,0,0,882,564,433,0
6,1,1,2510,1334,6512,1
2,-2,0,-3249,-1919,-4529,0
-2,-1,0,-680,-885,-3332,0
-20,-2,0,-12107,-9327,-13334,0
1,0,0,704,1688,-1998,1
3,0,0,4300,1803,-5452,1
-2,-1,1,2982,3217,3100,1
4,0,0,2620,2186,1213,0
-1,0,0,2728,-1355,2153,1
-4,-1,0,-4250,-1472,-8622,0
-12,1,0,-5762,-4722,-6084,0
-6,-2,1,-3905,-812,-9503,0
4,0,0,3574,4364,6363,1
-3,1,0,784,-754,535,0
15,1,0,9123,5666,14212,1
11,2,-1,5465,4293,5788,1
1,2,0,1607,2398,-566,1
3,0,0,1651,960,-2971,1
-9,0,0,-6093,-3340,-8679,0
10,2,0,6130,4883,10474,1
-4,0,0,-2926,-1955,695,0
11,1,0,4841,3682,7110,1
2,2,0,3239,1260,9190,0
-2,-2,0,567,2421,2964,1
-2,1,0,-3509,-2291,-2561,0
-8,1,0,-5632,-2943,-7119,0
11,0,-1,5696,1618,8607,1
-5,0,0,259,259,430,1
1,2,0,1260,3134,3410,1
-6,-2,0,-1660,-1196,-1874,0
-5,-2,1,-2281,-220,-7808,0
-14,-1,-1,-7251,-5289,-16201,0
2,2,0,1517,2094,6101,0
9,2,0,2789,3346,5893,1
-7,2,0,-6611,-3723,-10549,0
-5,0,0,-4014,-2760,-5970,0
7,0,0,7391,7879,11005,1
5,-1,0,3896,3895,6094,0
-11,-2,0,-4284,-2479,-5907,0
-1,-1,0,2374,-430,-3187,0
0,0,-1,763,-507,-4421,0
0,1,0,-2158,-524,1395,1
11,-1,0,5253,4045,5701,1
-1,-1,0,1125,609,9408,0
0,-1,0,49,-779,-7934,0
3,2,0,2762,2434,-1694,0
-9,-1,0,-4738,-2414,-17158,0
2,0,0,-59,232,-2440,1
-12,-2,0,-4692,-4895,-4413,0
4,-2,0,607,1507,9307,0
8,2,0,3986,3049,1739,0
7,-2,0,6069,2680,4701,1
12,1,0,5230,2703,4332,1
-8,0,0,-1757,657,-5607,0
6,-2,0,-1490,-1163,-4805,0
3,0,0,3048,817,2933,1
-4,-2,-1,-2006,-2085,-5927,0
3,2,1,2294,409,1603,0
5,-1,1,2616,1288,-908,1
5,-2,0,5768,-26,16532,0
5,0,0,6754,6330,7425,1
-1,0,0,-3418,-156,-3858,0
0,-2,0,1875,844,10205,1
2,0,0,806,2253,4334,1
5,-2,0,4223,2351,9937,1
2,2,1,3458,3138,8074,1
3,-2,0,-1421,605,339,0
-4,-1,0,-4237,-2531,686,0
2,0,0,2122,2596,243,1
-8,0,0,-2317,-3500,-3653,0
-6,-1,0,-5291,-1489,-7683,0
7,1,0,2465,1817,680,1
1,2,1,789,1103,4184,1
3,-1,0,2506,2038,-3879,1
-2,-2,0,1384,417,-3491,0
5,2,0,3410,1289,-2296,1
6,-2,1,5146,2820,11006,1
11,0,1,7046,4270,11708,1
6,0,0,1822,-1305,6104,1
2,0,0,-151,2678,41,1
-6,0,0,-3929,-2559,-3420,0
3,0,0,3213,-1103,640,0
-2,0,0,-438,-491,-2287,0
2,2,0,775,-455,11521,1
6,-1,0,4415,1898,-538,1
2,-2,0,1862,-332,3774,1
-8,-2,-1,-4219,-2045,-10913,0
2,-2,0,2085,1003,5038,1
4,2,0,1592,-176,13810,1
10,2,0,5792,2486,-225,1
10,0,0,5693,2784,3706,1
4,1,0,2576,2371,6137,1
-14,-2,0,-10873,-7803,-18469,0
-1,0,-1,-1052,-3014,-6654,0
2,2,0,568,448,-4937,1
-11,-2,0,-7168,-5440,-11572,0
-9,2,-1,-5286,-3804,-3031,0
-11,0,-1,-7871,-5788,-8383,0
1,0,0,-608,2005,614,0
2,0,0,-967,-2197,4614,0
-10,0,1,-4584,-248,-4454,0
-13,-2,0,-5426,-3221,-10307,0
-3,1,0,484,592,-1019,1
-5,-2,0,-1613,-892,4249,0
9,2,1,4576,5495,8487,1
-6,-1,0,-4522,-1081,-5148,0
-11,0,0,-3806,-3372,-1737,0
-2,2,0,-765,-25,2753,0
-10,0,0,-3312,-1005,-4209,0
2,0,0,3080,2097,4576,1
-4,0,1,-1494,-1218,-462,0
8,2,0,7338,3274,15697,1
12,0,0,6954,1667,9848,1
9,-2,0,5538,1498,14049,1
-8,0,0,-5354,-4569,-2713,0
7,2,0,4789,3317,5177,1
-2,0,0,2085,3625,4432,1
-8,-2,0,-4090,-3208,-11700,0
17,2,0,7563,7945,5480,1
-6,0,-1,-5909,-2397,-14562,0
-6,-2,0,-3000,160,-236,0
-2,-2,0,15,1597,-1090,0
1,0,0,851,-1505,997,1
2,1,1,6224,4765,10811,1
5,0,0,1211,88,5437,1
11,1,0,5880,3047,9985,1
0,0,0,-1255,-827,3442,0
3,1,0,966,-148,2934,0
6,0,0,1360,1690,5529,0
-2,-2,0,-1234,-2443,7809,0
-9,-1,0,-7749,-4100,-11183,0
2,-2,1,4076,2976,1196,1
3,2,0,4594,2189,2117,1
2,-2,0,479,4,-6674,1
4,0,0,1704,2661,-3142,1
4,-2,0,1805,-581,8795,0
6,1,0,3985,1433,3414,1
5,0,0,3320,2695,5332,1
2,2,1,606,1212,-231,0
-16,-2,0,-8468,-5506,-8051,0
-15,-2,0,-6855,-4409,-2557,0
-5,-1,0,-1459,-2289,3509,0
9,1,1,2924,2291,9910,1
-1,-2,0,-668,182,-6117,0
-5,-2,0,-4473,-5600,-8546,0
-18,0,0,-6170,-5101,-12986,0
6,1,0,3728,2233,1765,1
-4,2,0,-1088,-3290,-499,0
-7,0,0,-4390,-3981,-2164,0
20,2,1,12555,8182,13245,1
11,1,0,4473,5685,12118,1
-5,0,0,-3163,-4978,-4456,0
-11,-2,0,-4322,-3652,-19670,0
3,1,0,2925,1332,7123,1
2,-1,0,-1034,1502,5370,1
1,0,0,880,-756,5924,0
4,0,0,6566,3915,5585,1
8,1,0,3905,3844,5201,1
-9,-1,0,-2300,-2826,-1871,0
0,2,0,3197,207,8803,1
6,1,0,2416,2007,-3692,1
5,2,0,4236,1868,3767,1
10,-2,0,6169,2181,11065,1
1,0,-1,2577,766,4749,0
3,-1,0,2188,2054,-2988,0
7,-2,0,5833,3461,15971,1
14,-1,0,6863,2530,8778,1
6,-2,0,2896,1370,9637,0
10,0,1,5502,4781,5950,1
0,0,-1,274,1696,-1327,1
2,-1,0,2486,1690,991,1
-4,-2,0,-2052,-646,-6629,0
6,1,0,2991,599,4513,1
-4,0,0,-2049,-1099,103,0
9,1,0,4776,1954,5101,1
7,2,0,4625,3572,3320,1
2,0,0,2377,2835,5453,1
-11,-1,-1,-8315,-5193,-10178,0
0,-1,0,4887,3100,-4480,0
5,2,0,1294,1151,11093,1
9,1,1,6048,3811,14915,1
4,0,0,3533,3834,2306,1
5,-1,0,4578,5450,6525,1
4,2,0,5481,2470,2331,1
-6,-2,0,-3117,-3160,-5407,0
-2,-1,0,-1610,-2755,290,0
1,-1,0,-1927,-811,3584,0
-1,1,0,-1578,-952,6807,0
4,2,0,5955,3307,10545,1
-2,0,0,912,164,-573,1
8,2,0,4969,4991,11168,1
8,1,0,1928,1927,8724,0
10,2,-1,4101,2179,9098,1
4,1,0,973,1586,-2039,1
7,2,-1,1460,2758,1173,1
9,2,0,5086,4947,6130,1
6,2,0,2712,4203,7693,1
-1,0,0,-367,42,26,1
1,2,0,2965,2800,1372,1
-5,-2,1,-3714,-3360,-2158,0
5,0,0,6504,3729,10440,1
-6,2,0,-4049,-1420,-4755,0
-15,-2,0,-8359,-4672,-21229,0
4,0,0,5625,1918,8110,1
1,0,0,1377,57,4419,0
10,2,0,4562,4506,10014,1
10,0,1,3439,2825,1390,1
4,-2,-1,2444,1837,-3615,0
-4,0,1,-659,1256,-1616,0
3,0,0,4896,2284,3958,1
-8,-1,-1,-6980,-2452,-8992,0
-5,0,0,-4140,-2872,-11552,0
-11,-2,0,-4198,-3413,-10567,0
7,1,1,4514,2768,-1736,1
1,-2,0,-867,-1831,-6571,0
-6,2,0,-2921,-4302,-7289,0
3,0,0,2390,2246,4253,1
10,2,0,6926,5541,22349,1
4,2,0,-831,-1938,1005,1
-6,-2,-1,-3806,-3417,-11258,0
6,0,1,2362,2612,-4695,1
5,-1,0,1514,391,10412,0
1,2,0,-1449,2052,8511,0
8,0,0,2284,1013,8708,1
6,0,0,2547,2415,14405,1
-5,-1,0,-1958,-1130,1188,0
2,1,0,-750,-545,4414,1
-6,-1,0,-3045,-2205,2456,0
-4,-2,-1,-1968,-3962,-849,0
0,0,0,-978,-66,-5182,0
-2,-1,0,-1939,-2453,-7716,0
-4,2,0,-1823,-938,-6267,0
10,0,0,8161,4130,7268,1
2,-2,0,1015,444,4938,0
1,0,-1,7,338,5029,1
-7,1,0,-6581,-3969,-5736,0
4,1,0,4432,2486,1006,1
-10,0,-1,-7107,-5055,-10867,0
-2,-1,0,-6208,-1985,1155,0
-2,0,0,-1406,-573,-7828,0
-10,-2,0,-5233,-2357,-9032,0
10,-2,0,4633,-278,3815,1
-8,-2,0,-2472,-508,-3301,0
-11,-2,0,-4270,-4632,-10709,0
-9,-2,-1,-5206,-2823,-1333,0
-3,1,0,996,-3374,5185,0
-10,-1,0,-9538,-8250,-7411,0
-5,0,0,-2005,-2143,11766,0
17,2,0,8777,4484,17667,1
-5,0,0,-7501,-3887,-2667,0
3,1,0,22,-2268,-2516,1
-3,0,-1,-1536,-750,2326,0
11,1,1,5536,2964,6765,1
1,0,0,469,785,4475,0
9,2,0,2335,1095,12075,1
0,0,0,2569,251,3325,1
13,-1,0,7631,3108,9994,0
5,-1,0,811,-1347,3009,1
-4,-2,-1,-2976,-3080,-5933,0
-10,2,0,-5089,-4711,-8846,0
2,0,0,333,13,2171,1
-7,-2,0,-5473,-3287,-4458,0
-4,-2,0,-2233,-2009,-4082,0
-2,-2,0,361,292,2016,0
5,0,0,1503,-506,8590,1
-14,-1,-1,-8910,-4824,-11990,0
-6,-1,0,-3645,-3791,-5851,0
7,1,0,5673,3962,11256,1
-2,-2,0,-3649,-1284,-8639,0
-6,-1,0,-6196,-1910,-5372,0
6,1,0,5716,1655,8970,1
6,0,1,4301,357,1532,1
-5,0,0,-5867,-4309,-14377,0
-3,-1,0,-1284,-602,-610,0
-1,-1,0,-26,-1057,6112,0
10,1,0,2153,702,3997,0
3,-1,0,2990,1717,-6303,0
-4,-1,0,-99,2876,5246,0
3,-2,0,2190,842,8972,1
2,1,1,430,-1786,-3381,0
7,2,0,4894,2492,16958,1
1,0,0,4065,3177,7714,0
-14,-1,-1,-9662,-3619,-16613,0
-11,-2,0,-6987,-3701,-8290,0
1,-1,0,3523,3289,2280,1
3,1,0,2225,2897,3853,1
-5,0,0,-2913,-1411,1055,0
-6,0,0,-5973,-2167,-7780,0
-13,-2,0,-7563,-5581,-18047,0
-2,0,0,-1223,-3335,-5252,0
-1,2,0,1388,640,2063,0
3,0,0,2013,1967,4506,1
4,0,0,2821,-1830,6511,0
-2,-2,0,-3799,-1195,-7639,0
-15,-2,0,-8335,-8127,-8485,0
11,-1,0,9412,6628,12871,1
-6,-2,0,-2791,-1112,-7610,0
0,0,0,-99,1207,-2653,1
1,0,0,-1290,103,4139,1
1,1,0,2563,385,-6229,1
-4,0,0,-2889,-2069,-5584,0
2,2,0,2114,3385,7634,1
-10,-2,0,-6660,-5787,-832,0
-1,0,0,-2647,-2285,-3107,0
-11,0,-1,-8457,-4151,-15446,0
1,0,0,3884,27,-1958,0
-8,-1,0,-4993,-526,-10374,0
3,1,0,2735,809,5176,1
4,0,1,4250,1667,2415,1
-11,-2,0,-5303,-4517,-13374,0
-2,-1,0,-182,-160,5404,0
-11,-2,-1,-3787,-2151,-1596,0
-8,-1,-1,-5785,-4560,-3975,0
-7,0,1,-3442,62,1886,1
-2,0,0,-1634,-3005,752,0
2,0,0,-1323,-2125,4281,0
1,1,0,-1740,-2527,-3814,0
4,0,0,-33,1290,8995,1
-8,-2,0,-3384,-1085,-15363,0
-5,2,0,479,595,-331,1
15,0,0,7302,5714,10547,1
9,0,0,1653,171,800,0
-11,0,0,-3954,-5239,-12144,0
-10,0,0,-3470,-1833,-3625,0
-5,0,0,-551,-3147,1262,0
-6,0,0,-3577,-479,-7530,0
3,0,0,706,-58,4889,0
-6,-1,0,-3405,-3071,-1532,0
-21,0,0,-12190,-6913,-18240,0
-7,1,0,-2137,-414,-4559,0
-5,-1,0,-3786,-5986,-11900,0
23,2,0,8611,7318,19938,1
-2,1,0,-1085,-2406,-1826,0
1,2,1,472,3957,373,1
5,0,0,2036,1369,2428,1
4,-2,0,1251,2078,-6124,0
5,0,-1,2355,1111,6132,1
4,0,0,2121,1964,6422,1
-2,2,0,-2231,-2738,-9285,0
-2,2,0,90,1080,-10381,0
-3,0,0,-361,-2135,-5857,0
9,2,0,7102,5423,4315,1
10,0,1,8668,2738,10861,1
4,1,0,3004,330,5117,1
0,1,1,2249,-342,2315,1
-7,-2,0,-4505,-3980,-3282,0
0,-1,-1,9,1236,-5832,0
-2,0,-1,-4322,-3535,-9318,0
3,2,1,4342,1556,5130,1
12,0,0,5595,4108,6842,1
1,2,0,2001,1276,-1551,1
-3,1,0,-761,2224,5636,1
-2,-1,0,-2327,-2479,-5461,0
2,2,0,583,1090,-1479,1
1,0,0,-668,-1544,12467,0
13,1,0,7792,6183,10233,1
6,2,0,3053,1663,1051,1
-7,-1,-1,-2587,-1832,-7233,0
1,0,1,2126,874,4093,0
2,-1,0,1167,183,7336,1
-2,-2,0,290,780,-578,0
-6,-2,0,-3130,-3292,-3416,0
-18,-2,0,-8239,-5740,-11014,0
-5,2,0,-1690,-2115,6465,0
6,1,0,2317,5280,1191,1
3,2,0,1469,818,1176,1
9,2,0,5211,3300,2973,1
4,1,0,1859,2487,5283,1
12,0,0,10181,5710,13976,1
4,1,0,2189,1860,-56,1
5,0,1,927,296,919,1
-6,-2,-1,-1251,-3079,-3304,0
-6,-2,-1,-4610,-4585,-12573,0
-13,-2,0,-8109,-6407,-3116,0
3,1,0,2621,442,4197,1
-2,-2,-1,-2870,-1677,3161,0
-4,0,0,-3811,-2605,-13484,0
2,-2,1,2989,265,-2881,1
-3,1,0,-827,-3042,2489,0
5,0,0,3033,2519,-181,0
5,0,0,3933,2863,13882,1
-4,-2,0,-2306,-2587,-1469,0
-5,-1,0,-5177,-2705,-10117,0
-5,0,0,-2682,-2300,-1447,0
6,0,0,4033,1572,6475,1
1,-2,0,1443,-350,1775,1
0,1,0,433,-498,-2467,1
-9,-1,-1,-2653,-1162,-5674,0
-4,-1,0,-1164,-1999,-934,0
1,1,0,-1811,-3290,6358,1
1,-2,0,2839,2566,1684,0
4,2,0,4877,5240,9389,1
3,-1,0,743,1606,1616,0
2,0,0,1837,2760,-2714,0
-4,0,0,-3427,-1842,-7167,0
3,0,0,4757,2127,-2250,1
-1,2,0,557,508,-593,0
10,2,0,4802,6435,10455,1
5,0,0,4190,1842,-627,0
0,-1,0,-831,-562,5307,0
-9,-2,-1,-6428,-4566,-6755,0
-3,2,-1,-315,1442,1680,0
8,0,0,2658,2770,3514,1
-2,0,0,927,-448,1167,1
2,1,0,1603,1777,-233,1
-11,-2,0,-7908,-6205,-15545,0
15,2,0,7229,3997,13404,1
0,0,1,1397,3916,3178,0
-9,-2,0,-5080,-6611,-3811,0
-3,2,0,825,2073,-4852,1
10,2,0,3260,4208,9568,1
1,2,1,1559,2538,6015,1
-8,-1,0,-6458,-2273,-11156,0
4,-2,0,143,-1070,4832,1
6,1,0,3758,1539,-528,1
-10,-2,0,-4938,-816,-4373,0
-8,1,0,-1131,-2923,2160,0
-2,-1,0,927,4000,707,1
8,-1,0,5328,5944,5352,1
-5,0,-1,-3069,-2385,-2448,0
9,2,0,4922,3888,8926,1
-5,-2,0,-4058,-2826,-4069,0
12,0,1,5933,2828,11038,1
19,-2,-1,10061,7173,17645,1
0,2,-1,1139,627,4520,0
3,-1,0,231,554,2343,0
4,2,0,5048,5226,4463,1
6,2,1,3252,-171,4577,1
1,0,0,-554,1317,-2739,1
3,0,0,1395,774,-524,1
5,0,0,2377,4520,4601,1
15,1,1,8224,5571,9358,1
-2,1,0,206,-602,6048,1
-6,-2,0,-5386,-2696,2465,0
8,1,0,4700,3051,2474,1
17,1,0,8985,5909,13576,1
-4,0,0,-2671,-3779,-13081,0
-5,-1,0,-5121,12,-11448,0
2,1,0,2219,1796,5099,1
-3,0,0,-1342,853,-8890,0
-10,0,0,-5975,-3996,-3837,0
3,1,0,4443,4065,10632,1
-4,0,0,-4058,-2015,-4393,0
1,-1,-1,2908,1163,109,1
9,-2,0,4641,1153,9513,1
-5,-2,0,-3740,-5470,-7157,0
-9,-2,1,-4214,-3951,-3539,0
7,2,0,3036,361,15431,1
2,-2,0,3815,207,13618,1
1,-2,1,775,170,-1816,0
0,0,0,-2466,621,-321,1
4,1,0,2253,2595,12236,1
-1,0,-1,1698,177,4681,1
-13,-2,-1,-8173,-6789,-21603,0
-2,1,1,-1297,-185,-2800,0
-7,0,0,-5199,-2608,-7863,0
6,-2,0,3626,2280,1515,0
-7,0,0,-3107,-1511,-3693,0
1,-1,0,4074,2869,1161,0
21,0,0,10928,7579,8604,1
3,0,0,4164,3980,8210,1
-5,-1,0,-5946,-2746,-8103,0
-6,0,0,-2319,-2214,-5601,0
12,2,0,7261,4798,11933,1
-19,-1,0,-9560,-6302,-8141,0
8,1,1,3470,1808,7126,1
-11,0,0,-6523,-2825,-2863,0
-2,0,0,-258,1255,3536,1
-9,-1,0,-4553,-3708,-8786,0
-13,-2,0,-5137,-3728,-10242,0
2,0,0,-1267,347,-5641,0
7,2,0,4973,3500,9882,1
0,0,0,209,198,-4788,1
12,1,1,6285,7884,10429,1
-1,-2,0,-175,1644,5225,0
-6,-2,0,-6120,-3377,-6861,0
-2,0,0,424,-711,2338,0
-13,-2,-1,-8107,-3270,-4233,0
3,0,0,-249,-1300,-2917,0
4,0,0,4237,4510,3019,1
10,2,0,4426,4120,7240,1
-5,-2,0,-4905,-4658,-6450,0
-4,0,0,-2931,-1318,-2694,0
-14,0,-1,-6124,-4464,-18709,0
-2,0,0,-1153,-906,-3771,0
0,1,0,-1526,-1738,4840,0
14,2,0,4613,3572,6122,1
-7,0,0,-5641,-2005,-9084,0
-10,0,-1,-5802,-4308,-9435,0
-4,0,-1,145,402,2933,1
6,2,0,4248,3335,2432,1
-2,2,0,-327,-1043,-1657,0
0,0,0,-783,776,-10760,0
-3,2,0,-472,883,2826,0
7,2,0,1930,2919,7600,1
-6,-2,0,-2733,-4623,-9554,0
-10,0,0,-6522,-6597,-9950,0
-15,-2,0,-7794,-5912,-21259,0
2,0,0,1626,962,7706,0
-4,1,0,-2454,-1594,-4928,0
4,-1,-1,1540,2092,3822,0
4,2,0,1435,1844,9703,1
5,2,0,-1388,1536,2996,1
-7,-2,0,-3314,-1045,-4747,0
-1,-2,-1,26,100,-1483,0
-5,-1,0,-4654,-3192,-10933,0
-18,-1,0,-8289,-6516,-9381,0
7,2,-1,3539,679,2699,1
0,1,1,2829,2149,-5576,0
7,0,0,5958,4216,3018,1
12,0,0,6366,3941,7299,0
10,0,0,5881,3722,3938,1
-2,0,0,704,1162,-2725,1
1,-2,0,1683,1623,9259,1
-2,-2,0,-2183,-1722,-10104,0
-1,-1,0,-527,-865,3453,0
4,-1,0,2799,-1071,8586,0
1,-1,0,804,2634,2495,0
5,0,0,3496,1099,12247,1
12,1,0,6865,5108,13702,1
-3,-2,0,142,2578,335,1
13,1,1,6418,3829,3791,1
-2,-1,0,576,-250,-2033,0
-6,1,0,-3864,-2854,-7855,0
-15,-1,-1,-9348,-6228,-11200,0
4,-2,0,-1720,463,-1450,0
-2,-2,0,-1970,-2272,6007,0
-5,0,-1,930,-416,-1587,0
4,-2,0,687,82,9893,0
-5,2,0,-1465,246,-7501,0
-2,0,0,-2047,-1209,577,0
12,2,0,9097,5614,13289,1
5,0,0,5700,3768,14359,1
11,-2,0,8267,4542,6692,1
6,0,0,4673,3071,3718,1
6,1,0,4041,3384,3820,0
-8,0,-1,-6548,-2606,-13302,0
-4,-1,0,-3234,-1085,-2255,0
11,-2,0,5222,1565,3948,1
-8,-2,0,-7554,-5614,-6574,0
-7,0,0,-2891,-1604,-3011,0
-10,0,0,-4629,-3554,-10407,0
5,1,0,2164,1928,937,1
-7,-1,0,-952,-3646,-3592,0
-13,1,0,-6221,-4023,-6945,0
11,1,0,2014,4932,9603,1
2,2,0,4028,652,10382,1
10,2,0,3526,-58,8768,1
-9,0,0,-4737,-4223,-9686,0
-3,-2,0,-2271,-2169,3778,0
1,0,1,4082,3330,9439,0
10,2,0,7397,4465,3310,1
13,0,-1,4565,-784,3538,1
13,-1,0,5659,4052,14285,1
2,2,0,107,498,209,0
8,-2,1,2276,2267,243,0
-12,-2,0,-10594,-7428,-22735,0
-12,-2,0,-4446,-3397,-7249,0
0,2,0,-396,1599,-3844,0
-17,-2,-1,-8984,-4583,-20309,0
-6,-2,0,-628,124,1869,0
0,2,0,-108,-498,2416,1
8,2,0,1693,1200,6260,1
-1,0,0,2955,-283,5528,1
6,0,0,4185,3136,5537,0
1,2,0,-1448,-2138,765,1
11,-1,0,4433,3542,14073,0
1,-2,0,2339,2996,4153,1
5,1,-1,1133,867,3689,1
3,0,0,-902,-841,787,0
-3,-2,0,-1403,717,231,0
-6,-1,1,-3765,-3820,3525,0
-12,-1,0,-4828,-1772,-15629,0
-4,-2,0,-5028,-7650,-9667,0
3,0,1,830,1573,3575,1
3,2,0,-303,-71,4387,0
3,1,0,888,749,3140,0
-12,0,0,-6418,-6733,-10862,0
9,-1,0,3698,3036,6899,1
1,2,0,2621,419,5749,1
2,-1,0,2206,-232,5572,1
6,-1,0,3079,-536,4386,1
-2,0,-1,-465,-379,-1133,0
-1,1,0,1885,-858,254,0
4,-1,0,1661,1246,3353,1
-9,0,0,-5134,-3169,-14887,0
-9,0,0,-4412,-4185,-2202,0
-3,-1,0,-4471,-5423,-2152,0
-2,1,0,-513,-89,-2625,0
0,-2,1,-292,-468,-1086,0
-3,-1,-1,-1233,-950,-8176,0
-3,-1,0,-3918,-2312,-9104,0
-9,-2,0,-5294,-5443,-8049,0
-8,-2,0,-3704,-4716,-3518,0
1,-2,0,248,463,2157,0
1,-2,0,1561,1650,829,1
4,1,0,3498,1452,2553,1
3,-2,0,2694,2201,1144,1
-5,-1,0,-2193,-1532,-7785,0
-2,-1,0,-4314,-2986,-4467,0
-9,0,0,-4898,-4396,-13251,0
9,2,-1,1981,-729,7346,0
4,0,0,1827,1843,5540,1
3,-2,0,1486,-311,1969,1
4,1,1,1688,1412,3867,1
9,-1,-1,-615,255,6582,0
10,2,0,5775,1220,13303,1
-7,-2,0,-5643,-3106,-7365,0
-8,-1,0,-4198,-2564,-1010,0
-11,-2,0,-7925,-6738,-7654,0
-9,1,0,-4698,-4864,-10399,0
4,-1,0,184,-152,5636,1
0,0,0,321,562,5369,0
0,-1,1,2713,-96,5202,0
1,1,0,-108,-2270,5606,1
4,1,0,1631,2197,4781,0
-6,-1,0,-4231,-2551,-3812,0
5,1,1,4240,1973,9740,1
-1,0,1,7,-113,-949,0
-5,0,0,-3003,-2589,-7577,0
4,0,1,3886,1973,-4311,1
-1,-2,0,-1349,-1002,-2674,0
1,-2,0,454,-725,3071,0
-7,0,0,-1487,-741,-7943,0
2,0,-1,1842,-16,2431,1
6,1,0,968,2463,1851,1
-1,0,0,576,-756,762,0
-15,0,-1,-10561,-5128,-10934,0
7,-1,0,3019,2079,5496,1
-8,0,0,-3866,-2259,-15669,0
8,0,-1,3400,2622,5513,1
6,2,1,6578,3220,11733,1
2,0,0,-3273,-3490,2661,0
10,1,0,7337,3660,7812,0
-6,-2,0,-2018,-1212,-7416,0
-10,0,0,-3736,-3318,-2498,0
7,1,-1,2061,2146,-563,1
5,-2,0,1473,1881,4931,0
-5,1,0,-2442,-830,6837,0
8,2,-1,3237,456,365,1
-5,0,0,-2485,-80,-7017,0
-1,1,0,-1252,-188,-2427,0
-2,-1,0,-4243,-2361,1193,0
-6,0,-1,-4869,-2969,-6761,0
2,1,0,164,-344,4230,0
-1,-1,-1,-1348,-1101,4211,0
-1,-1,0,-1459,-2246,-3560,0
0,0,0,81,1043,5488,1
1,-1,0,-94,-1739,-4043,0
1,1,0,1240,1569,2382,0
4,0,0,5075,3979,7004,1
7,2,0,5403,3733,4895,1
-7,-2,0,-3848,-3270,-16060,0
-4,-1,0,-3705,-1134,-3203,0
1,1,0,1327,474,-3786,0
-1,-1,0,-2871,-1732,-224,0
-6,-1,0,-1816,455,-7477,0
2,-1,0,1699,844,4682,0
-2,-1,0,864,673,-626,0
-9,-2,-1,-7856,-5081,-13427,0
4,1,0,1693,373,7088,1
13,2,0,9320,4230,15075,1
2,-2,0,2553,2348,-1750,1
-15,-2,0,-6966,-4927,-14125,0
3,1,0,865,891,3677,1
15,2,0,8014,3023,16642,1
-3,-2,0,-2507,115,-9072,0
-3,-1,0,-2732,-823,-5150,0
-13,1,0,-8716,-3510,-8660,0
8,-1,0,4978,2802,8017,1
2,-2,-1,1760,-576,-1676,0
-1,-2,0,-965,-2381,2601,0
-7,-1,1,-6733,-1923,-6449,0
-7,-1,0,-7569,-4765,-8354,0
9,1,1,5996,2007,12888,1
-2,-2,1,-3099,432,541,0
-4,0,-1,-3126,-197,-1900,0
-10,-1,0,-6919,-4726,-11313,0
-8,-2,0,-1661,-969,1666,0
11,-2,0,7629,3506,3839,0
-15,-2,0,-6155,-4238,-14079,0
5,1,0,1063,940,1788,0
1,-2,1,40,218,-3015,0
2,2,0,1851,754,-931,1
2,-1,0,668,259,758,0
-1,-2,0,1823,1904,4458,1
-3,0,0,-4692,-1557,-4741,0
-4,-2,0,1644,661,3340,0
0,-2,-1,237,485,3363,1
8,-2,0,5072,2447,2555,1
-1,-1,1,-157,1077,-2476,0
4,-2,0,490,383,4605,0
-4,-2,0,-3997,-555,-4490,0
3,0,0,1333,586,5986,1
-16,-2,0,-7640,-7001,-12203,0
-2,2,0,1180,-279,3643,1
0,0,0,-2210,-2628,-1209,0
-8,-2,-1,-5012,-2182,-13522,0
4,1,1,3806,2909,6030,1
4,-1,0,3306,1014,6896,1
-6,-2,0,-644,-1891,-9435,0
1,2,0,-388,-90,2499,0
-14,0,0,-7196,-5631,-8535,0
-9,-1,0,-3069,-2697,-6252,0
-13,-2,0,-6713,-5914,-16902,0
5,0,0,2804,939,7060,1
-2,-2,1,-1393,-2045,-4588,0
0,2,1,-271,402,1093,0
-8,1,0,-3154,-3024,-1678,0
0,0,-1,576,845,8678,0
0,-1,0,-3202,-1911,-3322,0
15,1,0,8094,3143,18393,1
2,0,0,2014,2169,5112,0
-9,-2,0,-2998,-2858,-2393,0
-5,0,-1,10,235,733,1
-11,-1,0,-6800,-5338,-7958,0
2,-1,0,536,-58,10737,1
-10,-1,0,-8755,-5992,-12720,0
-4,-2,0,-1746,-1406,1983,0
2,1,0,-406,-1094,646,1
-5,0,0,-2389,-1552,-5349,0
3,-2,0,3183,-287,5606,1
-3,2,0,-901,-2314,-2695,0
15,1,0,6549,5192,9349,0
3,-2,0,-1382,-782,230,0
-3,-2,0,-1471,-1019,-5656,0
10,2,0,5932,5809,15697,1
-10,-2,0,-3364,-1787,-2503,0
3,0,0,935,-434,6084,0
0,0,0,-420,779,-9478,0
5,-2,0,1326,133,1103,0
13,0,0,8713,5710,13882,1
8,2,0,1964,930,2499,1
7,0,0,4693,3721,5736,0
-9,0,-1,-8224,-2683,-8144,0
-9,0,0,-7505,-4192,-15627,0
